event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 269: Oliveira vs. Poirier,Jason Herzog,Raulian Paiva,Sean O'Malley,Sean O'Malley,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,4:42,http://ufcstats.com/fight-details/8c01b7dccc4d0926
UFC 269: Oliveira vs. Poirier,Chris Tognoni,Josh Emmett,Dan Ige,Josh Emmett,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6537a32e7af905b0
UFC 269: Oliveira vs. Poirier,Marc Goddard,Pedro Munhoz,Dominick Cruz,Dominick Cruz,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/abb8c6c0a057184e
UFC 269: Oliveira vs. Poirier,Mark Smith,Augusto Sakai,Tai Tuivasa,Tai Tuivasa,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,2,0:26,http://ufcstats.com/fight-details/50f2539c73b98eec
UFC 269: Oliveira vs. Poirier,Herb Dean,Jordan Wright,Bruno Silva,Bruno Silva,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,1:28,http://ufcstats.com/fight-details/9039762cb9f4abdb
UFC 269: Oliveira vs. Poirier,Marc Goddard,Andre Muniz,Eryk Anders,Andre Muniz,3,F,Middleweight,M,Submission,Armbar From Back Control,1,3:13,http://ufcstats.com/fight-details/16243b1470887cb6
UFC 269: Oliveira vs. Poirier,Chris Tognoni,Miranda Maverick,Erin Blanchfield,Erin Blanchfield,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fc2a30bfb760bdf8
UFC 269: Oliveira vs. Poirier,Jason Herzog,Ryan Hall,Darrick Minner,Ryan Hall,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/537a5aa4c248830e
UFC 269: Oliveira vs. Poirier,Mark Smith,Randy Costa,Tony Kelley,Tony Kelley,3,F,Bantamweight,M,KO/TKO,Elbows to Head From Half Guard,2,4:15,http://ufcstats.com/fight-details/8bcdcfb0f93f1409
UFC 269: Oliveira vs. Poirier,Chris Tognoni,Gillian Robertson,Priscila Cachoeira,Gillian Robertson,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,1,4:59,http://ufcstats.com/fight-details/505397f405e40206
UFC Fight Night: Font vs. Aldo,Keith Peterson,Rob Font,Jose Aldo,Jose Aldo,5,F,Bantamweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/3109d1151f149aaf
UFC Fight Night: Font vs. Aldo,Herb Dean,Brad Riddell,Rafael Fiziev,Rafael Fiziev,3,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Wheel kick",3,2:20,http://ufcstats.com/fight-details/a38648a1c190f9be
UFC Fight Night: Font vs. Aldo,Mark Smith,Jimmy Crute,Jamahal Hill,Jamahal Hill,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:48,http://ufcstats.com/fight-details/b3847772199e2639
UFC Fight Night: Font vs. Aldo,Keith Peterson,Clay Guida,Leonardo Santos,Clay Guida,3,F,Lightweight,M,Submission,Rear Naked Choke,2,1:21,http://ufcstats.com/fight-details/5d64044b985004e7
UFC Fight Night: Font vs. Aldo,Herb Dean,Brendan Allen,Chris Curtis,Chris Curtis,3,F,Middleweight,M,KO/TKO,Knees to Body In Clinch,2,1:58,http://ufcstats.com/fight-details/9e5bbbacf1d92cb4
UFC Fight Night: Font vs. Aldo,Chris Tognoni,Alex Morono,Mickey Gall,Alex Morono,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/657b7da9c89352fe
UFC Fight Night: Font vs. Aldo,Mark Smith,Maki Pitolo,Dusko Todorovic,Dusko Todorovic,3,F,Middleweight,M,KO/TKO,Punches to Head From Back Control,1,4:34,http://ufcstats.com/fight-details/723a8a8c82cab1c8
UFC Fight Night: Font vs. Aldo,Keith Peterson,Manel Kape,Zhalgas Zhumagulov,Manel Kape,3,F,Flyweight,M,KO/TKO,Punches to Head At Distance,1,4:02,http://ufcstats.com/fight-details/376dddfa82debbf4
UFC Fight Night: Font vs. Aldo,Herb Dean,Bryan Barberena,Darian Weeks,Bryan Barberena,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/405bded9cc7a7c15
UFC Fight Night: Font vs. Aldo,Chris Tognoni,Cheyanne Vlismas,Mallory Martin,Cheyanne Vlismas,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3fc8afbb23b9ac16
UFC Fight Night: Font vs. Aldo,Herb Dean,Alonzo Menifield,William Knight,William Knight,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/42b28adbed6966b7
UFC Fight Night: Font vs. Aldo,Keith Peterson,Claudio Puelles,Chris Gruetzemacher,Claudio Puelles,3,F,Lightweight,M,Submission,Kneebar On Ground,3,3:25,http://ufcstats.com/fight-details/c74b03337a8441ed
UFC Fight Night: Font vs. Aldo,Chris Tognoni,Louis Smolka,Vince Morales,Vince Morales,3,F,Bantamweight,M,KO/TKO,Punch to Head In Clinch,1,2:02,http://ufcstats.com/fight-details/1ce1a43ef68ffc7d
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Ketlen Vieira,Miesha Tate,Ketlen Vieira,5,F,Women's Bantamweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/18f19b1422e8154b
UFC Fight Night: Vieira vs. Tate,Herb Dean,Michael Chiesa,Sean Brady,Sean Brady,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/50bf4bb2f8d9aba4
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Joanne Wood,Taila Santos,Taila Santos,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,1,4:49,http://ufcstats.com/fight-details/bb15c0a2911043bd
UFC Fight Night: Vieira vs. Tate,Mark Smith,Rani Yahya,Kyung Ho Kang,Rani Yahya,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1cd8f5a107f64e39
UFC Fight Night: Vieira vs. Tate,Herb Dean,Davey Grant,Adrian Yanez,Adrian Yanez,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9b9ef12603e820ec
UFC Fight Night: Vieira vs. Tate,Mark Smith,Pat Sabatini,Tucker Lutz,Pat Sabatini,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f592f168f3b8b807
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Rafa Garcia,Natan Levy,Rafa Garcia,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fd60e75303622e5e
UFC Fight Night: Vieira vs. Tate,Herb Dean,Loma Lookboonmee,Loopy Godinez,Loopy Godinez,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/450534f9fb9b13cd
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Cody Durden,Aoriqileng,Cody Durden,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/84c68c4c387d2e32
UFC Fight Night: Vieira vs. Tate,Herb Dean,Shayilan Nuerdanbieke,Sean Soriano,Shayilan Nuerdanbieke,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1ff89e2a9cc2f2d2
UFC Fight Night: Vieira vs. Tate,Mark Smith,Luana Pinheiro,Sam Hughes,Luana Pinheiro,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8dd086e2e70144fd
UFC Fight Night: Holloway vs. Rodriguez,Marc Goddard,Max Holloway,Yair Rodriguez,Max Holloway,5,F,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/147e984aa34e3028
UFC Fight Night: Holloway vs. Rodriguez,Herb Dean,Ben Rothwell,Marcos Rogerio de Lima,Marcos Rogerio de Lima,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:32,http://ufcstats.com/fight-details/1013cdbb6c9a4a2e
UFC Fight Night: Holloway vs. Rodriguez,Mark Smith,Felicia Spencer,Leah Letson,Felicia Spencer,3,F,Women's Featherweight,F,KO/TKO,Elbows to Head From Half Guard,3,4:25,http://ufcstats.com/fight-details/e6ce8360ef43891c
UFC Fight Night: Holloway vs. Rodriguez,Chris Tognoni,Miguel Baeza,Khaos Williams,Khaos Williams,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,1:02,http://ufcstats.com/fight-details/8636b67096df4b27
UFC Fight Night: Holloway vs. Rodriguez,Herb Dean,Song Yadong,Julio Arce,Song Yadong,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,2,1:35,http://ufcstats.com/fight-details/73c97d5c314f1270
UFC Fight Night: Holloway vs. Rodriguez,Marc Goddard,Thiago Moises,Joel Alvarez,Joel Alvarez,3,F,Lightweight,M,KO/TKO,Elbows to Head In Clinch,1,3:01,http://ufcstats.com/fight-details/0273dbd5dedbdbe0
UFC Fight Night: Holloway vs. Rodriguez,Mark Smith,Cynthia Calvillo,Andrea Lee,Andrea Lee,3,F,Women's Flyweight,F,KO/TKO,"to    
      Stoppage Between Rounds",2,5:00,http://ufcstats.com/fight-details/c0518d213b67e754
UFC Fight Night: Holloway vs. Rodriguez,Herb Dean,Sean Woodson,Collin Anglin,Sean Woodson,3,F,Featherweight,M,KO/TKO,Punches to Body At Distance,1,4:30,http://ufcstats.com/fight-details/a27a355f52883f3e
UFC Fight Night: Holloway vs. Rodriguez,Marc Goddard,Cortney Casey,Liana Jojua,Cortney Casey,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/66eee2320e900a8a
UFC Fight Night: Holloway vs. Rodriguez,Mark Smith,Marc Diakiese,Rafael Alves,Rafael Alves,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,1:48,http://ufcstats.com/fight-details/2c21abbc28e3876a
UFC Fight Night: Holloway vs. Rodriguez,Chris Tognoni,Kennedy Nzechukwu,Da Woon Jung,Da Woon Jung,3,F,Light Heavyweight,M,KO/TKO,Elbows to Head In Clinch,1,3:04,http://ufcstats.com/fight-details/81bb4d9b214adf4b
UFC 268: Usman vs. Covington 2,Dan Miragliotta,Kamaru Usman,Colby Covington,Kamaru Usman,5,T,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/31b3ae9352d9389b
UFC 268: Usman vs. Covington 2,Marc Goddard,Rose Namajunas,Zhang Weili,Rose Namajunas,5,T,Women's Strawweight,F,Decision,Split,5,5:00,http://ufcstats.com/fight-details/19722043e7eb4e39
UFC 268: Usman vs. Covington 2,Todd Ronald Anderson,Frankie Edgar,Marlon Vera,Marlon Vera,3,F,Bantamweight,M,KO/TKO,"Kick to Head At Distance
      Front Kick",3,3:50,http://ufcstats.com/fight-details/c634ed84212723ca
UFC 268: Usman vs. Covington 2,Keith Peterson,Shane Burgos,Billy Quarantillo,Shane Burgos,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a260238fdb9c47cf
UFC 268: Usman vs. Covington 2,Mike Beltran,Justin Gaethje,Michael Chandler,Justin Gaethje,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/999a0fad4c82148d
UFC 268: Usman vs. Covington 2,Dan Miragliotta,Alex Pereira,Andreas Michailidis,Alex Pereira,3,F,Middleweight,M,KO/TKO,Flying Knee Head,2,0:18,http://ufcstats.com/fight-details/385101e8ad828c39
UFC 268: Usman vs. Covington 2,Marc Goddard,Al Iaquinta,King Green,King Green,3,F,Lightweight,M,KO/TKO,Punches to Head From Guard,1,2:25,http://ufcstats.com/fight-details/d69e3677060af4c7
UFC 268: Usman vs. Covington 2,Todd Ronald Anderson,Phil Hawes,Chris Curtis,Chris Curtis,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,4:27,http://ufcstats.com/fight-details/fa3b28ff3585b4a0
UFC 268: Usman vs. Covington 2,Keith Peterson,Edmen Shahbazyan,Nassourdine Imavov,Nassourdine Imavov,3,F,Middleweight,M,KO/TKO,Elbows to Head From Crucifix,2,4:52,http://ufcstats.com/fight-details/095a351dd6f09f7e
UFC 268: Usman vs. Covington 2,Mike Beltran,Ian Machado Garry,Jordan Williams,Ian Machado Garry,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:59,http://ufcstats.com/fight-details/733dcfec0cc9b439
UFC 268: Usman vs. Covington 2,Dan Miragliotta,Gian Villante,Chris Barnett,Chris Barnett,3,F,Heavyweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick",2,2:23,http://ufcstats.com/fight-details/e25875165648162b
UFC 268: Usman vs. Covington 2,Marc Goddard,Dustin Jacoby,John Allan,Dustin Jacoby,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/88cc78d2d5d6bcaa
UFC 268: Usman vs. Covington 2,Todd Ronald Anderson,Melsik Baghdasaryan,Bruno Souza,Melsik Baghdasaryan,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/73d541adc2909dc8
UFC 268: Usman vs. Covington 2,Mike Beltran,CJ Vergara,Ode Osbourne,Ode Osbourne,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8081cb92f71401c6
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Jan Blachowicz,Glover Teixeira,Glover Teixeira,5,T,Light Heavyweight,M,Submission,Rear Naked Choke,2,3:02,http://ufcstats.com/fight-details/919fb76d2f3e5827
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Petr Yan,Cory Sandhagen,Petr Yan,5,T,Bantamweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/18edff5447989b3f
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Islam Makhachev,Dan Hooker,Islam Makhachev,3,F,Lightweight,M,Submission,Kimura From Side Control,1,2:25,http://ufcstats.com/fight-details/5ad4c0eae7512878
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Alexander Volkov,Marcin Tybura,Alexander Volkov,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/13e3e41e0c6f4e04
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Li Jingliang,Khamzat Chimaev,Khamzat Chimaev,3,F,Welterweight,M,Submission,Rear Naked Choke,1,3:16,http://ufcstats.com/fight-details/987cdcbc809e210d
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Magomed Ankalaev,Volkan Oezdemir,Magomed Ankalaev,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/58b19ba734fe93a3
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Amanda Ribas,Virna Jandiroba,Amanda Ribas,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d84968d7e9fcb4f3
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Ricardo Ramos,Zubaira Tukhugov,Zubaira Tukhugov,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/41cdfea7df63003f
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Albert Duraev,Roman Kopylov,Albert Duraev,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/768c86e307295944
UFC 267: Blachowicz vs. Teixeira,Vyacheslav  Kiselev,Elizeu Zaleski dos Santos,Benoit Saint Denis,Elizeu Zaleski dos Santos,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/efc6af0151f72b87
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Shamil Gamzatov,Michal Oleksiejczuk,Michal Oleksiejczuk,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:31,http://ufcstats.com/fight-details/92c49cb075f612d7
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Makwan Amirkhani,Lerone Murphy,Lerone Murphy,3,F,Featherweight,M,KO/TKO,Knee to Head In Clinch,2,0:14,http://ufcstats.com/fight-details/156f2425a937b22f
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Hu Yaozong,Andre Petroski,Andre Petroski,3,F,Middleweight,M,Submission,Arm Triangle From Half Guard,3,4:46,http://ufcstats.com/fight-details/4a5e5232346993c7
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Tagir Ulanbekov,Allan Nascimento,Tagir Ulanbekov,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/6163c18411aca830
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Paulo Costa,Marvin Vettori,Marvin Vettori,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/860be3cc82895177
UFC Fight Night: Costa vs. Vettori,Keith Peterson,Jessica-Rose Clark,Joselyne Edwards,Jessica-Rose Clark,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/69167b996ce7a7e4
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Alex Caceres,SeungWoo Choi,Alex Caceres,3,F,Featherweight,M,Submission,Rear Naked Choke,2,3:31,http://ufcstats.com/fight-details/98842f17dfe4b4ef
UFC Fight Night: Costa vs. Vettori,Chris Tognoni,Francisco Trinaldo,Dwight Grant,Francisco Trinaldo,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/587d373f18f6c8c0
UFC Fight Night: Costa vs. Vettori,Mike Beltran,Nicolae Negumereanu,Ike Villanueva,Nicolae Negumereanu,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,1:18,http://ufcstats.com/fight-details/e078d18fa9ed100d
UFC Fight Night: Costa vs. Vettori,Keith Peterson,JunYong Park,Gregory Rodrigues,Gregory Rodrigues,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,2,3:13,http://ufcstats.com/fight-details/88256dd5a9aef1cc
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Mason Jones,David Onama,Mason Jones,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d44d735e5079bfb8
UFC Fight Night: Costa vs. Vettori,Keith Peterson,Tabatha Ricci,Maria Oliveira,Tabatha Ricci,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1fe58cdab57d233b
UFC Fight Night: Costa vs. Vettori,Mike Beltran,Jamie Pickett,Laureano Staropoli,Jamie Pickett,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/85f920746c58d0a6
UFC Fight Night: Costa vs. Vettori,Chris Tognoni,Khama Worthy,Jai Herbert,Jai Herbert,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,2:47,http://ufcstats.com/fight-details/6d7eecf4acecda2a
UFC Fight Night: Costa vs. Vettori,Keith Peterson,Jeff Molina,Daniel Lacerda,Jeff Molina,3,F,Flyweight,M,KO/TKO,Punches to Head From Back Control,2,0:46,http://ufcstats.com/fight-details/acec5f4c6fee1ae2
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Livinha Souza,Randa Markos,Randa Markos,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/61d9eff5fa4c8578
UFC Fight Night: Costa vs. Vettori,Chris Tognoni,Jonathan Martinez,Zviad Lazishvili,Jonathan Martinez,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7151ae256e6c181b
UFC Fight Night: Ladd vs. Dumont,Keith Peterson,Aspen Ladd,Norma Dumont,Norma Dumont,5,F,Women's Featherweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/330e67abac6e5ce7
UFC Fight Night: Ladd vs. Dumont,Herb Dean,Andrei Arlovski,Carlos Felipe,Andrei Arlovski,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/188b63ec6ee1c1c9
UFC Fight Night: Ladd vs. Dumont,Mark Smith,Jim Miller,Erick Gonzalez,Jim Miller,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:14,http://ufcstats.com/fight-details/d9ca00b3c62a874d
UFC Fight Night: Ladd vs. Dumont,Chris Tognoni,Manon Fiorot,Mayra Bueno Silva,Manon Fiorot,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b193e2317b21125c
UFC Fight Night: Ladd vs. Dumont,Herb Dean,Nate Landwehr,Ludovit Klein,Nate Landwehr,3,F,Featherweight,M,Submission,Anaconda Choke On Ground,3,2:22,http://ufcstats.com/fight-details/a2e1116a9fe84aa9
UFC Fight Night: Ladd vs. Dumont,Keith Peterson,Andrew Sanchez,Bruno Silva,Bruno Silva,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:35,http://ufcstats.com/fight-details/fefa96b6d939ffea
UFC Fight Night: Ladd vs. Dumont,Mark Smith,Danny Roberts,Ramazan Emeev,Danny Roberts,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e3881a6895be3e9e
UFC Fight Night: Ladd vs. Dumont,Chris Tognoni,Loopy Godinez,Luana Carolina,Luana Carolina,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/be8bee783d22bee2
UFC Fight Night: Ladd vs. Dumont,Herb Dean,Batgerel Danaa,Brandon Davis,Batgerel Danaa,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,2:01,http://ufcstats.com/fight-details/cf020c71f1dbfa0b
UFC Fight Night: Ladd vs. Dumont,Keith Peterson,Istela Nunes,Ariane Carnelossi,Ariane Carnelossi,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,3,2:57,http://ufcstats.com/fight-details/814d481e79e9a525
UFC Fight Night: Dern vs. Rodriguez,Mark Smith,Mackenzie Dern,Marina Rodriguez,Marina Rodriguez,5,F,Women's Strawweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/149d6b90f33634a4
UFC Fight Night: Dern vs. Rodriguez,Herb Dean,Randy Brown,Jared Gooden,Randy Brown,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d5ffdb5388ffabc6
UFC Fight Night: Dern vs. Rodriguez,Jason Herzog,Tim Elliott,Matheus Nicolau,Matheus Nicolau,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/20f19439e9b100b0
UFC Fight Night: Dern vs. Rodriguez,Chris Tognoni,Sabina Mazo,Mariya Agapova,Mariya Agapova,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,3,0:53,http://ufcstats.com/fight-details/38957d8eb185391c
UFC Fight Night: Dern vs. Rodriguez,Jason Herzog,Chris Gutierrez,Felipe Colares,Chris Gutierrez,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/6101249c2cdd1493
UFC Fight Night: Dern vs. Rodriguez,Mark Smith,Alexandr Romanov,Jared Vanderaa,Alexandr Romanov,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,2,4:43,http://ufcstats.com/fight-details/777c65184aa63894
UFC Fight Night: Dern vs. Rodriguez,Chris Tognoni,Charles Rosa,Damon Jackson,Damon Jackson,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/df16b9c2fc9722e9
UFC Fight Night: Dern vs. Rodriguez,Herb Dean,Loopy Godinez,Silvana Gomez Juarez,Loopy Godinez,3,F,Women's Strawweight,F,Submission,Armbar From Back Control,1,4:14,http://ufcstats.com/fight-details/f526892a27b50576
UFC Fight Night: Dern vs. Rodriguez,Chris Tognoni,Steve Garcia,Charlie Ontiveros,Steve Garcia,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,2,1:51,http://ufcstats.com/fight-details/ddb927b0dfcfac2a
UFC Fight Night: Santos vs. Walker,Herb Dean,Thiago Santos,Johnny Walker,Thiago Santos,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/37c484012ef24a5b
UFC Fight Night: Santos vs. Walker,Mark Smith,Alex Oliveira,Niko Price,Niko Price,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9c33c8d4a381ba70
UFC Fight Night: Santos vs. Walker,Herb Dean,Misha Cirkunov,Krzysztof Jotko,Krzysztof Jotko,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/dba710edbc3c29ff
